Genes,p_vals
NCAPH,0.98716121524313
UBXN6,0.726557635696673
CMTM6,0.941611994011502
EEF1AKMT3,0.0592946903320468
MBIP,0.967153337734856
MMP17,0.361158584854368
SCNN1D,0.113640814689096
TMPO,0.6725543122550279
MYO18A,0.0151446837423628
RER1,0.8848548861856259
NET1,0.28243640083313504
TXLNA,0.265467230246176
DSN1,0.00283309872729492
DYNLRB1,0.28473862892332
SLC35F6,0.3860973588452501
PKD1P1,0.922624038127953
G0S2,0.0607057724732014
HNRNPA1P59,0.7813937063451191
CD177,0.12691789426701
SMG6,0.31305224556589
SUPT20H,0.5235555678128421
ITGB7,0.701232604588984
CHST15,0.7051117143812379
PTPRJ,0.0122436432905237
INO80,0.417793758329003
VAV1,0.00163375642725071
CAB39,0.12246948042727802
OR7E128P,0.9761778951750948
GALNT1,0.754525600484815
ZC3H12B,0.0122609511177727
RMI1,0.790438318946452
SWAP70,0.322894318585896
URB2,0.275104402663396
ABCC3,0.62000801912908
CNOT1,0.484558042369896
CD2AP,0.8187832450010459
SRGAP2B,0.856932543675692
TMOD3,0.7848566451911031
FMN1,0.292318413199953
HAPSTR1,0.07351333618061599
ZNF668,0.711521426951136
LY6E,0.802361301375207
SUCNR1,0.786531398529814
AURKAIP1,0.203819220843341
COIL,0.6263301024553829
FYCO1,0.185297193385532
GFI1B,0.0123234032673967
ZNF395,0.822455151974345
EIF4A2,0.6008225348595899
NCAPD3,0.149176609515246
STOML2,0.7142498940848309
DNTTIP2,0.738626593771931
PGRMC1,0.194133520881879
STRADB,0.270040744263545
ZFAND2A-DT,0.658577325496935
AMY2B,0.239705024267499
CLOCK,0.275245957815541
IPPK,0.333949273419308
SEC16A,0.0650248909480394
TTPAL,0.329855685556535
MYCBP2-AS1,0.185418586627466
ZNF805,0.394866415904948
RORC,0.0431203827155365
BTN2A2,0.666038569567654
TNFAIP8,0.3088585898809311
KDM5D,0.41309105668384893
ZNF597,0.26205079352638
SMAD5,0.680612388883537
COX5B,0.7722049715215691
C2orf49-DT,0.0346238810075694
FAM53C,0.172529412968593
PIK3AP1,0.341114043876125
STYK1,0.9206148266422828
KCTD6,0.3670857434932271
PLD4,0.726301228438015
GAREM2,0.539078211441998
NPR2,0.798686151179259
TRMU,0.0726235963995131
HACD3,0.8459374782135591
DAGLB,0.982294613313288
CREM,0.00450907620822314
AMN1,0.921665455497102
HPCAL1,0.499763232675288
TMEM60,0.100456243647979
DCTN4,0.8029355180689358
PDE3A,0.903299451450712
BOP1,0.7525101713384399
CFLAR-AS1,0.3895465160321189
ZZZ3,0.6271226544623609
BTG1,0.0323017027479257
DIPK2A,0.5839870656530639
C6orf163,0.9093767007018893
SNN,0.00166773439587465
ATP2A2,0.782296202602032
SLCO4A1,0.3467033664044181
PIP4K2C,0.0492809952813295
TPRN,0.920808988188065
PPP1R12C,0.611914049549725
CST7,0.0479413521948826
SHLD2,0.999376543586181
ATP6AP1,0.30591065550551
PIBF1,0.8858301531501309
INIP,0.0973228143596194
UNKL,0.17582178657407702
C5AR2,0.0507475804077859
NEXN,0.23374393178397
AP5Z1,0.00882483219398416
EMILIN1,0.984798693345679
NUP58,0.7483232728521709
POLR2F,0.7799490953191771
EPHA4,0.0780377907550491
RPS2P44,0.7423446935810841
ZNF208,0.515476758406188
SLFNL1,0.5304413557399411
LINC00174,0.468266920342899
ZNF280B,0.702798319028883
CAPN7,0.7660348472467041
ERG28,0.304077490723536
MUTYH,0.945966880817638
FSTL3,0.347358792111921
SDHAF3,0.475347065337306
MBTPS1,0.607389251139355
SYNJ2BP,0.0312425963723203
HSF5,0.571721601620754
TAF1,0.969454883415371
RFC5,0.459044281867456
LIN54,0.11197088862925697
XRN1,0.6838110456984999
PIGB,0.291482022265714
CAP2P1,0.8014272279789559
PDLIM5,0.691530853669658
TMEM163,0.617350062249875
TAF2,0.944622556213734
THNSL2,0.631308450988026
VEPH1,0.904506277066043
RTL10,0.13024905332299902
CREB3,0.781014041895078
RSPH9,0.510960527837958
ABCA13,0.595972223146354
AGGF1,0.7515685886901191
SND1,0.270882057372817
TMEM101,0.5912601910755679
ZC3H12A,0.00433712133066626
C1orf198,0.35459615362651103
SYDE2,0.7434946187123309
LANCL1,0.229729928820811
SEPTIN8,0.46780015323582
HSPA4,0.520425109310268
PPP1R37,0.7893000272528321
RUSC2,0.25037639156631103
LSR,0.5573934799529
GTF2IRD2,0.0970844046005355
DDX6,0.045856113693826
JADE2,0.0321519320169351
ACD,0.6361789488290239
FDPS,0.42754300424734704
AFMID,0.49159886100819
MAP3K1,0.027596594867835
MRPL34,0.664284670153565
EPC1,0.439729403758803
PRAF2,0.5537536205805229
IL32,0.0200543597412542
P2RY6,0.11659831953745
MUC6,0.649455180506021
SNRPF,0.852211246880883
ZNF879,0.7695011449759009
CD27,0.972527693469746
SEMA4B,0.0148244898989074
CEACAM1,0.280262608477237
MBNL1,0.197355059046874
SLA2,0.135061244208504
HS1BP3,0.40837978002014
RIGI,0.0970693627807433
SNHG29,0.0691617581920742
NIPAL1,0.751493236087238
EPCIP,0.7121232219419681
NUP214,0.7021393652667449
BET1,0.603429466725476
SVIP,0.8551113420881109
TMEM86A,0.7191293910537858
NPAP1P4,0.629337625833624
PRAM1,0.0356070496140586
KYAT1,0.31647182740401103
ADRA2A,0.244455796795246
ADRB1,0.563092223573196
TENM4,0.0514196558034148
CHRM5,0.629427180382228
LRRN3,0.0006545904564679509
RAP2B,0.140552067309694
ZHX3,0.3540725059314601
FXYD5,0.541137639604756
FIS1,0.19343200669154895
FMO5,0.7044668554393759
ABCF3,0.710167054052593
NINL,0.32703053807035
ALDH5A1,0.9690498079046008
RFC2,0.511618385946004
TMEM230,0.799648592779119
OR10AD1,0.8039821637425729
VPS9D1-AS1,0.35501240733736106
MALINC1,0.8480077111930809
GTF3C3,0.169827698249042
BTBD6,0.9282878534667328
MEX3D,0.541714284827655
ZNF280C,0.9139745782088492
FAM110B,0.337641747295347
SELENOT,0.27980555656919
TMED10,0.20477516517457295
TCEA2,0.525108221599917
EHMT2,0.330284887312532
ASAH2B,0.7598398304547609
PTGDR,0.17147851388923802
PQBP1,0.957469831885321
FIG4,0.12706556204683098
MPDU1,0.207137350481964
WASH4P,0.781562711545066
FBXO41,0.623318663841235
WIPI2,0.40170728431197705
ZNF559,0.934594296306789
MRC2,0.697601638065352
C1R,0.9653839371816392
PDGFC,0.00643093215175217
SYNCRIP,0.457878437140512
ARHGAP8,0.768605280122093
NCOR2,0.14783965526169102
PTOV1-AS1,0.0118045814620829
UBQLN2,0.629945371485442
YLPM1,0.7550455892809741
GALE,0.492555399090688
CKS1B,0.5895603564048001
CD6,0.393183476158614
NMD3,0.0400009641606799
EHMT1,0.0636480412311606
OAF,0.752745404848962
ATL2,0.16704555653814698
HTATSF1,0.188629959378983
EML5,0.5965555486851379
CGGBP1,0.468242381748285
SYT11,0.589945540777876
ZNF687,0.102408693428029
FANCD2,0.5196233133059289
VPS33A,0.886505874473578
APAF1,0.721250309056553
ANKLE2,0.843010631373713
COX7B,0.570337568056818
OTUD6B-AS1,0.6555450466178511
CMTM1,0.00245618094317692
CUL3,0.9168624772810507
RPS3A,0.942760444144014
PHETA2,0.636354678530174
H1-5,0.157224680383171
HP1BP3,0.665352427866735
SLAIN2,0.0493252075045987
ADO,0.767313499900082
FAM157C,0.000235112743968406
DNAJC6,0.932860776354628
LTF,0.0014827181214240302
EPSTI1,0.236112837884704
PLEKHF1,0.287476127840539
VPS33B,0.3806719568569539
AIRN,0.299097699009437
ZBTB4,0.4885607362890779
CHST7,0.8529292945079051
IFT140,0.6363537530732779
GEMIN7-AS1,0.949595724125832
UPF2,0.234961395052721
ZNF441,0.0879019287544257
SMIM8,0.45456412039432
TMEM63B,0.0151389118626159
PTPDC1,0.0190843791586335
PLEKHG3,0.849578295365948
TNFSF12-TNFSF13,0.600155153346309
PHF14,0.6433149470321229
RBX1,0.20475992496423104
SRSF1,0.4268598196907461
MTRFR,0.17566505516729702
SSBP1,0.898365127876958
PGM5P2,0.0914795962310403
SEC13,0.627897991620996
TMEM204,0.414282406158996
POLR3D,0.24613726058298105
CTPS2,0.22865017514217306
IGLV3-1,0.00927323553145554
NFIA,0.780528278759182
TBC1D23,0.24182138337604
SIRT6,0.915015315984575
NUDT22,0.568673991573751
MTRF1,0.222611906144772
SPACA6,0.549918189882197
DNAJC2,0.637829285037159
HMGXB4,0.426150190077896
PRKCQ-AS1,0.831569557675975
CNP,0.6862675697313979
GLUD1P3,0.934476385529974
HSDL2,0.538689136564928
CRAMP1,0.8307142243358641
RPS4XP16,0.6477242220064511
SEPTIN5,0.889972095738347
EPC2,0.9210266792690428
CEACAM8,0.14824967712171802
HERC2P2,0.19750206072596105
TPRA1,0.462976358560975
LRG1,0.349161235578726
TMEM120B,0.48874376568985
PIGCP1,0.785239216709303
EZH2,0.8822832857053259
AP2S1,0.985509068545962
KPNA5,0.13982453452850102
PPP1R16A,0.205442577332205
ZNF24,0.0534498069781993
DLG5,0.50627291688082
DERA,0.380440605715399
PNMA1,0.254685175018522
THEMIS,0.0116932324506074
BROX,0.962656509093111
ARL11,0.379933837984735
ANKRD28,0.136600135111031
INPP5B,0.28669764507565504
DDX24,0.9742549771392328
MSC,0.395503681222854
LEPROT,0.0590180040007775
RASGRP3,0.789274846242635
KLRC2,0.178326756877168
WNT3,0.0095461861022543
CCDC115,0.618112485874238
CEP350,0.704337246164889
MAML1,0.949951082894536
RCAN1,0.673996349788571
GBP2,0.98958416634442
LOC107984876,0.512436274364674
PDGFA,0.33751894227202506
UTP20,0.572145801622339
GNPNAT1,0.717082526223842
TRBV20-1,0.0127979556503376
EEF1B2,0.845930917433365
RNF175,0.100679996972682
NAP1L5,0.7462482190948841
USP8,0.974437398230841
DVL3,0.41086703798948704
HDAC9,0.0984656295355224
CYCSP38,0.265820455525429
TCFL5,0.486174912904017
METTL14,0.8895123202143009
PAOX,0.206825033196453
UBIAD1,0.379079384039794
PNPLA1,0.7161435159702471
SLED1,0.0360603982759931
ZNF137P,0.156348004394812
FBXL15,0.6757737546465791
MYO3B,0.0228886937245154
PANX1,0.5968810046746321
ZNF205,0.687162278533654
HECA,0.554432211573616
KLF8,0.36608171427896097
DAPP1,0.230261802086195
JAKMIP3,0.56337667202951
CFH,0.335140783419038
S1PR4,0.7271261306596629
PEAK1,0.360967701305144
MRPL38,0.974226315280903
LRRC8C,0.0105754530945781
PABIR3,0.303779682299753
SERPINB1,0.460037986428089
FUT8,0.133771434024298
GPS1,0.397351028093619
PTK6,0.18866408841674495
SLC7A8,0.9323955339615873
SPI1,0.0212353625735603
SLC16A14,0.579061958636272
LSM2,0.11258963343148598
SRSF10,0.8237982586171541
ZFP62,0.7611711506034761
EML6,0.527678142792685
SMIM11,0.297704341759177
RPLP2,0.6833653577865949
ATP2C2-AS1,0.257404884090466
GAPDHP60,0.192679844867854
HECW2,0.5540873964252919
LASP1NB,0.185314677940546
KCNE3,0.9790154861560352
RPL3P6,0.427682391026704
TMEM43,0.0442695273355785
SEMA6A-AS1,0.793438469468129
ZNF621,0.216595917229592
ADAT2,0.173437808869172
PAQR7,0.7309572398326669
TBL1X,0.12831956422160198
TAF8,0.9762151940994508
ARHGEF37,0.471037107178552
RBM12B,0.464030251257569
NUP35,0.725071941804868
IPP,0.277533498147554
RNF125,0.8713445383010341
METAP2,0.3621154580370961
CD37,0.6803259655596259
TCAF2P1,0.983993366319926
UBE2F,0.9652378374229252
NUSAP1,0.904717422592728
RNF11,0.543517231632696
RNF115,0.0103501358109987
SFXN5,0.847392443306661
DPP3,0.176376714005469
ABI3,0.159085133697585
CRBN,0.19019162530714
NAPG,0.6204436356505921
UGGT2,0.74856157373623
CCNQ,0.160468166595206
CD151,0.559154397003953
TANC1,0.89944424250128
SLAMF8,0.3916712230269989
TSSK6,0.8181491582829592
DOK2,0.6737914758995689
GRK6P1,0.761194830862145
CNNM4,0.4240063304253751
ATP23,0.9825994276357508
ZNRF2,0.29131919697567
CLCN2,0.191876275130598
MAF1,0.52436719990926
SMARCD1,0.727996619372423
CDKN2AIP,0.582787215276255
CHMP1B,0.35035580567508506
SLC38A10,0.64452632908839
MAP9,0.5113410948146261
LSM14A,0.9458855018728952
USF2,0.483527564235848
B4GALT2,0.446607476524704
CCDC174,0.375960826711245
LMF1,0.083425727106211
GGTA1,0.0960042758229223
ERP27,0.485261440538569
NNT,0.803737854757353
LINC01303,0.239422089775576
LAMA2,0.672848132203165
HMG20A,0.30796659343895
MAT2B,0.114215729174605
TNFRSF10D,0.2853243747681829
CRYZL1,0.8710957991083929
EHD3,0.456401838870404
PAK2,0.887150874611205
ST3GAL2,0.257642108050139
KIF14,0.9659303346625658
RPL4P6,0.240481429518624
AGRN,0.484356701544573
ZNF592,0.203472913065883
FDX1,0.495507399928213
GRSF1,0.599836437897449
RPL3,0.46762473585408
CFAP70,0.0936917282920173
DRC3,0.4509519480584279
MAP1A,0.0348031654629277
SLC9A5,0.8192481161075258
LMNA,0.0362274637095996
SP140L,0.24495173079391894
TSEN15,0.5711174855463029
DENR,0.695667520958806
PLAC9,0.14121653495281605
ACSS1,0.104541612260542
MEGF9,0.165775610282442
STK17B,0.992244336876391
WDR86-AS1,0.84385377630439
SIPA1L3,0.0753935158148745
IKBKB,0.4142898567273279
NETO1,0.281785081972383
TPM3P9,0.9203438679474192
TBCEL-TECTA,0.147536808168907
CEP135,0.5764625263627621
DBNDD1,0.0693626118482795
NOMO2,0.15699112932361906
SLC1A4,0.5558583504645699
TMEM267,0.7799062653967209
ITGAM,0.89173584871201
SPDYE6,0.999707398060859
DPY19L1,0.0739621050774019
TCTN3,0.182096902169094
TSBP1-AS1,0.40706763806528495
ZNF430,0.350396003235578
CACNA1C-AS1,0.894564763898382
MRPS18A,0.8300587176839441
CCT6A,0.924764585508803
C9orf85,0.7576729759810609
MKKS,0.338763654401763
RSAD2,0.211711776422369
MOB1A,0.885394321659626
ABHD17A,0.774941749018338
ADGRG1,0.93824072615822
HNRNPK,0.638147314662823
LRRC14,0.126365697752486
UBXN7,0.8764903321401009
PBRM1,0.595437752679995
VPS13C,0.9782926739384828
CYLD,0.15539579914490698
ARHGAP12,0.710330297481405
TRAV3,0.340118573515693
QPCTL,0.260698581317103
TIMM10B,0.622545472611545
DHDDS-AS1,0.788101947577555
LMO2,0.0218841619395353
TMEM107,0.4011721457982
ZNF143,0.645904121342379
NLRP7,0.728393075887505
ABO,0.425408621286361
ALMS1,0.0479062675371134
TPRG1,0.360813258641448
SPATA13,0.37709057561795295
YTHDC2,0.818558785331455
CXCR5,8.31556720730858e-05
ZC3H13,0.205484040135963
KDM5C,0.6744590637343879
MRPS34,0.300200189629908
MICU1,0.15099164538192006
ANKRD46,0.909167750724
ARHGAP1,0.638843723815951
ARMC5,0.16174071972637802
ACTR5,0.49407040736005
MKRN2,0.0409167141674504
SERF1B,0.629687769278651
SMC3,0.723597308689413
TPD52L2,0.5005419814140261
NAA15,0.904335175796674
CHRNA10,0.548796737631364
MAN1B1-DT,0.450515981726282
IPO5P1,0.200976629642144
TRGV4,0.4875250036368979
THEM5,0.347707876674602
GLT8D1,0.258888348505246
KCNJ9,0.126712307832469
NFE4,0.690872880248165
PAXIP1,0.12468079352797197
DOC2B,0.31457150262690003
ARL6IP5,0.00422406487605942
POLR2D,0.651236549114715
SMPD1,0.9381793363501808
MOSPD3,0.34015039255407603
PSME2,0.97010640634916
CORO1A-AS1,0.593865185511213
KANTR,0.5909875170735811
PDE4DIPP2,0.29722313765853603
KLHL15,0.31032043430991696
SCARNA16,0.0992140470648143
HACE1,0.209109594810758
NAP1L4,0.660599095511496
MEIS1,0.245236644881621
SCLT1,0.784891578663087
SPATS2L,0.18050539939294896
FHIP2A,0.959425811748452
ITGA11,0.20231788569782
ZNF816,0.091371083252616
CCNG2,0.241397155031708
CHPF2,0.584060872633314
MORF4L1,0.23457894059255305
NENF,0.298896628298508
CFAP298,0.7781504010387801
PKHD1L1,0.32049580607521994
SDC4,0.598297065429786
KBTBD2,0.722213821182048
METTL9,0.0209759586840302
VTI1A,0.905194573844894
SPX,0.6563763230699671
TBC1D17,0.667096045504345
PSMD6-AS2,0.671845077619579
VPS11,0.979836046053153
PAK4,0.220074568473975
ZNF90,0.640410274714355
C1orf159,0.7426469653541629
FEZ2,0.8789441265709291
TRAFD1,0.013227112763387
ZNF815P,0.25770195818686104
SNRPD3,0.276919489642368
UNC119,0.292381203600744
NT5DC1,0.776479459090285
OAZ2,0.6112009396471421
SLC52A2,0.721982282548913
AMH,0.251189856891274
CD93,0.653952529442401
WDR83OS,0.8742829289994979
TNFRSF8,0.00453031228744955
EIF5,0.0512353879704262
GRK6,0.24179556950331896
KIF3A,0.800053958386851
DMTF1,0.563275415334137
FGD4,0.8645049791437471
PPFIA3,0.301788355571377
TAF9B,0.109441854510581
ZNF385A,0.8212175566578721
CALM1,0.11646912633620403
KIF26B,0.7607872014095759
ZBTB11,0.880406589126312
NARF,0.0889097353998337
TRMT61B,0.7645150014772829
CCNK,0.795689724492379
PRRC2B,0.900853174496292
ETV6,0.4575053264347689
RBM22,0.24472053233187105
VPS9D1,0.631981454844957
AURKA,0.34129509441876
DBH-AS1,0.9716005637389992
NFXL1,0.957814988535991
RNU1-1,0.114710741842986
FYB1,0.125967415384492
LRTOMT,0.9772476110415708
BPNT2,0.334194187251201
TGFBRAP1,0.500322987974117
ZNF30,0.8896580012196421
CCNL1,0.601746369800112
OR52K3P,0.938528828290025
RNF144B,0.0836050242056752
IGHMBP2,0.6967323307202691
SMN1,0.375025180865339
TPP2,0.558490247545146
SLC4A7,0.0126963941904726
MANF,0.904835648026374
RABEP1,0.189767190421778
TEFM,0.7095231185121851
AAR2,0.167241668846066
CPPED1,0.0180352607970773
NAXD,0.7192239884606451
RPS2P36,0.0467181623683919
NANOGP2,0.371712648261598
GK5,0.137760547592556
PRSS30P,0.5415477228991761
LSM5,0.30952983077643104
CCDC106,0.0709044305333163
GDE1,0.10907676646894998
NUDT1,0.000730675649233245
AP1B1,0.622452678331938
RPL15P3,0.317555739781539
TRBV9,0.773262530624519
PAWR,0.6604408880251429
SMCO4,0.521576108371945
SZRD1,0.380412527810617
NDUFB5,0.693199551424784
ERFE,0.9431063008203828
COL6A1,0.7960801680022199
CXCL16,0.0929041730896466
MAPKAPK2,0.374480425614104
MTURN,0.0144533934372906
SPMIP4,0.415541835277733
IFNGR2,0.0124895881277034
FLNB,0.205673675871582
BMP1,0.4975410913037971
ZNF783,0.0722685894456879
RNF145,0.484809488896974
LANCL2,0.0904293215421193
VAMP4,0.383272255530128
RAB15,0.596818166117626
KRT23,0.540517777028891
PACSIN1,0.6165284206907861
TMEM50B,0.993198110284112
PHTF2,0.702254417877268
CEP85,0.5268250681434721
NPIPB13,0.906304988484769
NCLP1,0.846944361422968
AKAP8L,0.7658221252683041
CELF6,0.247260158030108
AKAP6,0.34825497958632
ZFP14,0.5416536435870289
POC1B-GALNT4,0.556085871092597
ALG1L9P,0.260780537648636
UBE2J2,0.65200436772982
ALDH4A1,0.531533312270595
SLFN13,0.832285189063807
CD79B,0.000337314876607556
SH2D1A,0.0439697711788329
ZNF284,0.9147964270107408
ZNF649,0.5539569620584119
ATP1A3,0.5314149266128201
CDK16,0.325414594239985
BOLA3-DT,0.979503885045418
SSRP1,0.913394756359474
CNTN2,0.4696980759689171
ANKH,0.447368997405697
CAND1,0.797091361900348
TCP11L1,0.95119482012114
RAPGEF2,0.0299845933206359
ARPC2,0.20615510718088895
CLEC17A,0.00812923126011317
LINC02772,0.373197636860748
REEP5,0.632308677064907
TOX,0.981877513881189
TAB3,0.0182935089924092
ZNF398,0.122337258122852
POLR2B,0.491383631023475
GOSR1,0.406692266937966
UEVLD,0.6843047799472609
LINC01619,0.6838629297847509
IFITM10,0.637166552118915
TMEM33,0.454038629698898
GLB1L3,0.184425736997736
TEX2,0.782560271704928
LENG1,0.0696576132372992
ARHGAP42,0.677282558081182
FAM131B,0.9674094282950492
SPHK1,0.34324204453846097
CALU,0.779243705332631
ZCCHC8,0.522818100050701
EPHB1,0.1349454546501
AK3,0.318977533815244
BEND3,0.0311546765686791
LINC01881,0.230574431139942
PIGL,0.432837054808326
RNF207,0.0526937371378666
MASTL,0.318254408384685
ZNF431,0.24664632897726
MAGOHB,0.4530146881271121
SIPA1L1,0.030117773555807
CD300E,0.037785669349135
CYB5R1,0.19664132171073295
ZNF502,0.7532288025348629
APOBEC3B,0.6411669770557281
DCTPP1,0.4233255660303311
UNC13B,0.264137250315855
SCN1B,0.42188433491435
HLA-DMA,0.00434622439559062
RUSF1,0.109574325721863
SCARNA7,0.273600832540978
SLC9A3-AS1,0.11857708343007302
RBL2,0.671052567391523
CLEC4D,0.123435341673461
ALG1,0.981339336162282
PATJ,0.30802910941968104
WDR46,0.882008838555
DUS4L,0.664319463874389
IKZF4,0.9641593702153208
TNFRSF21,0.0009667376147832633
ICOSLG,0.260544604308318
TGM1,0.265588472165397
IGKV1-17,0.0309248232132749
DHRS3,0.973592867159667
H4C1,0.00403725586914257
UBR3,0.24314410831765
NIPA1,0.0323925422160076
NCOA2,0.160296647621738
GNE,0.5772876151106121
SERPIND1,0.457494996939739
TAS2R19,0.8649507719400771
LINC01291,0.561362713604653
HSD17B1,0.528935831953378
BICD2,0.0153080717240259
LETM1,0.4137230666037179
ABHD16A,0.660711361520046
DNM1,0.255815846814562
ZBED4,0.332628505534927
CACNG6,0.000236765032786961
HEATR1,0.23777190156624695
DDX20,0.9821175386499068
ZNF213-AS1,0.775646112931562
DERL1,0.967110605556448
PARK7,0.199051901835577
ANKMY2,0.788097339612176
ETHE1,0.6363963313912719
TBK1,0.030903583514537
TCF12,0.527504294718586
DRG2,0.413576459580139
KRIT1,0.720448964915487
DENND4C,0.466457217174963
POP7,0.480422067423559
HEATR5B,0.898572167440782
PLEKHA8P1,0.0777286544136205
RAD51B,0.8146250824186461
CACUL1,0.8548259810771841
SNORA74A,3.50571212124815e-05
SLC16A13,0.819017639403502
CHAF1B,0.255615166390131
SRRD,0.499805114853336
TBC1D10C,0.200966656005898
ANTXR1,0.48517846541085
CD302,0.00538048321148915
COMMD1,0.8912228947949101
EOLA1,0.848320728640313
DUS1L,0.369077133040802
KPNA3,0.6759432736698121
SH3PXD2A,0.9223521714259508
ZNF559-ZNF177,0.8900848363416691
CRYZ,0.262049805403058
QNG1,0.8118485109420308
C19orf48P,0.173937486756499
MRPS5,0.262179993506011
SNTB1,0.00569367386089834
DNAJB2,0.116823255842519
CORO1A,0.3558435189765
RASAL3,0.362402558802379
MAGI3,0.13790661262630702
ACVR2A,0.7686944069434671
TMEM176B,0.708951322892923
ANKRD52,0.650802545454171
OGFRL1,0.751066868211003
SLF1,0.252477801238032
TAF1D,0.438033915186158
MKI67,0.9228205373776608
KLF17P1,0.29722162483980497
P3H1,0.21764673819345
SPRY2,0.122041440866261
GGT1,0.00684614027389059
NDUFA3,0.7993209403181751
OGT,0.670857689982061
SPRYD3,0.6480181601411961
ACE,0.16532299924838098
LATS2,0.39928635235953897
PELO,0.00303152063240829
UBE4A,0.742481317927269
LINC02603,0.0292026186900175
MBNL2,0.69984759130623
NOC2L,0.25064358640574896
PRDM1,0.5041247721185801
ZCRB1,0.40845541276016
THAP1,0.201970171963292
CRACDL,0.0281104230440219
MTATP6P5,0.296273942721098
MTCO1P12,0.234172999359691
RBBP7,0.801911353663692
RFC4,0.15424108453468302
PLBD1-AS1,0.985864181948841
RFXANK,0.689102785930993
ZBTB49,0.379162940485122
LY75,0.4142020298124071
FIGNL2,0.112253687030253
UPP1,0.769986400378288
SERGEF,0.0469294275132314
KIAA0232,0.22379385998321
FADS1,0.000235216185205128
GEMIN5,0.6667474891009101
RIMBP3B,0.224631053809507
VRK2,0.597540577574741
BCL2,0.15485926698989802
PLCG1,0.211490094563131
HAS1,0.6927889045961679
ALK,0.122786969720469
WDR19,0.627320108159544
TSIX,0.593711939753092
PTPRM,0.0733536270504246
ANKRD54,0.193471284724346
ILF3,0.369928720825551
CICP27,0.0006062219129746732
SLC22A23,0.0728417313075496
TIMP1,0.32326110603307
COPB1,0.8526682861122391
NTAN1,0.0558706891251987
IFNG-AS1,0.00802117152169422
CASP10,0.137845728507613
EIF3I,0.40257715395008703
MGAM2,0.117367242525295
HSD17B7P2,0.0954203054245176
SARS2,0.914607712734451
EIF3B,0.364468719973954
TSNARE1,0.44032565271489
ZNF25,0.455127704125365
R3HDM2,0.29294040807272803
SNF8,0.2960444210362461
SLX4,0.0017671935558712301
EPN1,0.641815375896508
RPUSD2,0.8371442095690891
DOCK11,0.3971821908761939
PPFIBP1,0.666288780786208
STK19,0.102463695073824
CRADD,0.7527996099088771
PPP1R2,0.12993912445853098
H2BP2,0.766452001730043
NOL8,0.480696926027639
PTGES2,0.58584868663975
ZNF274,0.16043434819485902
ZNF473,0.263179136689005
ZNF831,0.43743643595133
HNRNPA3,0.8570641090500759
MTRF1L,0.27458526040214604
SH2D3A,0.656298409272813
CORO2B,0.00786426415365013
RAB33A,0.0151495412730349
PTGS2,0.3248140790538661
IER5,0.592160644235074
TRIM14,0.7286175090951701
MAP7D1,0.0904210021458313
UCK2,0.14096064715127998
TMEM156,0.297680815576104
CYP27B1,0.0363799314060981
ARMCX4,0.194878882847099
PKN1,0.8495761172056859
VIPR1-AS1,0.11271651591230802
HMGB2,0.851157602155149
LINC00173,0.15474391992317002
IGSF8,0.146138616150951
JMJD6,0.20081232926257894
CDKN2D,0.882121737031543
RHOXF1P1,0.00235156995246029
CSDE1,0.9513973229977152
POLR2M,0.7339633340955579
CCDC102A,0.443898268070336
OR52K2,0.131817823764024
RASL11A,0.509469359294127
MAPK8IP3,0.27878422339577896
PRR34,0.702164093942063
ANKRD50,0.0146499973051667
INPP5K,0.9048048875625392
MALAT1,0.0009732389489020527
ZSWIM4,0.895753967403798
MYH3,0.870025222810069
RALA,0.560398722512945
MED12,0.603790917965607
ASB2,0.31787225118832896
IRF8,0.143650108446943
ASS1P1,0.00453604199965158
TTL,0.8454345592498141
USP20,0.0624546079073134
MSANTD4,0.7490385201910891
AKIRIN2,0.516314961058407
PGAM5,0.66727442874625
STARD4-AS1,0.3503184522055769
STUB1,0.7394853418448779
DELE1,0.96094916145552
RGS18,0.3941237735505179
PLD1,0.7385523554394581
RIMKLBP2,0.13399172849575094
POLHP1,0.7971034020085931
DHODH,0.28824023473321697
LPAR6,0.13508106178476
LMBR1,0.257258208064363
MT1X,0.7866656346466379
FSTL1,0.706249956601482
WEE1,0.454284837885378
ABHD18,0.25288562097795103
IQCN,0.0742394850150208
LMF2,0.0578871106554798
MAPK9,0.488818260482806
FZR1,0.825949677190154
TSC22D4,0.6931240536872441
SCMH1,0.467174407184891
GSPT2,0.869143519492927
KDM3A,0.40896426417733295
RFT1,0.627586973240153
RPS25,0.6716882445446349
COQ10B,0.8887113196886679
ZNF484,0.13547466763325502
MZF1-AS1,0.595544185613915
FUCA1,0.26940775988244897
MRPL53,0.7509559008817571
EZHIP,0.641748017226431
C5orf24,0.9716483365999492
IGKV2-30,0.149939890903981
ACOD1,0.410678841534371
ATP6V1F,0.065538906470153
KIAA1671,0.0778330565565969
MFSD4B,0.74045014792612
PURA,0.0829141659401162
REEP6,0.94902996828489
RPS24,0.0998648961209142
USP32P2,0.9048168127709558
UPB1,0.589321468741693
NUDT6,0.129097481042969
IL21R-AS1,0.5279063266348011
CIRBP-AS1,0.0543526572037154
ZNF818P,0.0450728920461337
NAXE,0.596194112714031
IGHV1-18,0.00197961367306258
TSR2,0.7232706531511479
RPL3P1,0.469454201708085
TNRC18P1,0.7955652112405258
PATZ1,0.563401756507353
SRD5A3,0.36288749385502295
TXNL4A,0.6603126237925411
